eval_loss,eval_acc,eval_auc,eval_precision,eval_recall,eval_f1,eval_confusion_matrix
1.0163991451263428,0.8685567010309279,0.8873275421563618,0.7452830188679245,0.7669902912621359,0.7559808612440191,"[[258, 27], [24, 79]]"
