eval_loss,eval_acc,eval_auc,eval_precision,eval_recall,eval_f1,eval_confusion_matrix
0.49359792470932007,0.8582474226804123,0.8839039345937659,0.7068965517241379,0.7961165048543689,0.7488584474885844,"[[251, 34], [21, 82]]"
0.6517319083213806,0.7989690721649485,0.8927780616590019,0.5886524822695035,0.8058252427184466,0.680327868852459,"[[227, 58], [20, 83]]"
0.6816986203193665,0.8333333333333334,0.8928174106522042,0.6610169491525424,0.7647058823529411,0.7090909090909091,"[[242, 40], [24, 78]]"
1.0339287519454956,0.8333333333333334,0.8910095953274928,0.6461538461538462,0.8235294117647058,0.7241379310344827,"[[236, 46], [18, 84]]"
1.0194157361984253,0.8151041666666666,0.8637880684188569,0.6183206106870229,0.7941176470588235,0.6952789699570816,"[[232, 50], [21, 81]]"
