eval_loss,eval_acc,eval_auc,eval_precision,eval_recall,eval_f1,eval_confusion_matrix
1.085699200630188,0.5438144329896907,0.7331970703457673,0.35080645161290325,0.8446601941747572,0.4957264957264958,"[[124, 161], [16, 87]]"
