eval_loss,eval_acc,eval_auc,eval_precision,eval_recall,eval_f1,eval_confusion_matrix
0.6305159330368042,0.7358490566037735,0.6025641025641025,0.0,0.0,0,"[[39, 0], [14, 0]]"
0.6214196085929871,0.7346938775510204,0.5876068376068376,0.0,0.0,0,"[[36, 0], [13, 0]]"
0.6394540667533875,0.7346938775510204,0.5235042735042736,0.0,0.0,0,"[[36, 0], [13, 0]]"
0.6485830545425415,0.7346938775510204,0.43376068376068383,0.0,0.0,0,"[[36, 0], [13, 0]]"
0.6408811211585999,0.7346938775510204,0.4658119658119658,0.0,0.0,0,"[[36, 0], [13, 0]]"
