eval_loss,eval_acc,eval_auc,eval_precision,eval_recall,eval_f1,eval_confusion_matrix
0.6487010717391968,0.7317073170731707,0.43333333333333335,0.0,0.0,0,"[[30, 0], [11, 0]]"
0.64895099401474,0.7317073170731707,0.5060606060606061,0.0,0.0,0,"[[30, 0], [11, 0]]"
0.6553554534912109,0.7317073170731707,0.46060606060606063,0.0,0.0,0,"[[30, 0], [11, 0]]"
0.6091292500495911,0.7317073170731707,0.49696969696969695,0.0,0.0,0,"[[30, 0], [11, 0]]"
0.621342658996582,0.7317073170731707,0.5121212121212122,0.0,0.0,0,"[[30, 0], [11, 0]]"
