eval_loss,eval_acc,eval_auc,eval_precision,eval_recall,eval_f1,eval_confusion_matrix
0.6558375358581543,0.717391304347826,0.46853146853146854,0.0,0.0,0.0,"[[33, 0], [13, 0]]"
0.6169840097427368,0.717391304347826,0.5710955710955712,0.0,0.0,0.0,"[[33, 0], [13, 0]]"
0.6285156011581421,0.717391304347826,0.4568764568764569,0.0,0.0,0.0,"[[33, 0], [13, 0]]"
0.6902022361755371,0.47619047619047616,0.5416666666666666,0.25,0.4166666666666667,0.3125,"[[15, 15], [7, 5]]"
0.7039427757263184,0.38095238095238093,0.5722222222222222,0.3157894736842105,1.0,0.4799999999999999,"[[4, 26], [0, 12]]"
