eval_loss,eval_acc,eval_auc,eval_precision,eval_recall,eval_f1,eval_confusion_matrix
0.6568096876144409,0.7567567567567568,0.5185185185185186,0.6666666666666666,0.2,0.30769230769230765,"[[26, 1], [8, 2]]"
0.6255272030830383,0.7297297297297297,0.5407407407407407,0.0,0.0,0.0,"[[27, 0], [10, 0]]"
0.9017717242240906,0.2727272727272727,0.4305555555555556,0.2727272727272727,1.0,0.42857142857142855,"[[0, 24], [0, 9]]"
0.8857358694076538,0.2727272727272727,0.48611111111111105,0.2727272727272727,1.0,0.42857142857142855,"[[0, 24], [0, 9]]"
0.9199466705322266,0.2727272727272727,0.5092592592592593,0.2727272727272727,1.0,0.42857142857142855,"[[0, 24], [0, 9]]"
